instant,date,season,year,month,hour,holiday,weekday,day_type,weather,temperature,warming_sensation,humidity,windspeed,casual,registered,count,last_modified
4267,2011-07-01,3,0,7,16,0,5,1,1,0.82,0.697,0.17,0.0,85.0,342,427,2023-03-22 23:15:29.759033
4268,2011-07-01,3,0,7,17,0,5,1,1,0.82,0.697,0.21,0.194,99.0,362,461,2023-03-22 23:15:29.759033
4269,2011-07-01,3,0,7,18,0,5,1,1,0.8,0.6818,0.24,0.2537,98.0,324,422,2023-03-22 23:15:29.759033
4270,2011-07-01,3,0,7,19,0,5,1,1,0.78,0.6667,0.25,0.194,80.0,238,318,2023-03-22 23:15:29.759033
4271,2011-07-01,3,0,7,20,0,5,1,1,0.72,0.6515,0.42,0.2239,84.0,185,269,2023-03-22 23:15:29.759033
4272,2011-07-01,3,0,7,21,0,5,1,1,0.7,0.6364,0.45,0.194,69.0,149,218,2023-03-22 23:15:29.759033
4273,2011-07-01,3,0,7,22,0,5,1,1,0.7,0.6364,0.42,0.0,49.0,173,222,2023-03-22 23:15:29.759033
4274,2011-07-01,3,0,7,23,0,5,1,1,0.68,0.6364,0.47,0.0896,44.0,96,140,2023-03-22 23:15:29.759033
4275,2011-07-02,3,0,7,0,0,6,0,1,0.68,0.6364,0.47,0.0896,31.0,84,115,2023-03-22 23:15:29.759033
4276,2011-07-02,3,0,7,1,0,6,0,1,0.66,0.6212,0.54,0.0,20.0,58,78,2023-03-22 23:15:29.759033
4277,2011-07-02,3,0,7,2,0,6,0,1,0.64,0.6212,0.53,0.0,9.0,43,52,2023-03-22 23:15:29.759033
4278,2011-07-02,3,0,7,3,0,6,0,1,0.64,0.6212,0.53,0.0,5.0,21,26,2023-03-22 23:15:29.759033
4279,2011-07-02,3,0,7,4,0,6,0,1,0.62,0.6061,0.61,0.0,3.0,8,11,2023-03-22 23:15:29.759033
4280,2011-07-02,3,0,7,5,0,6,0,1,0.58,0.5455,0.73,0.1045,1.0,13,14,2023-03-22 23:15:29.759033
4281,2011-07-02,3,0,7,6,0,6,0,1,0.62,0.6061,0.69,0.1045,11.0,21,32,2023-03-22 23:15:29.759033
4282,2011-07-02,3,0,7,7,0,6,0,1,0.64,0.6061,0.65,0.0,10.0,35,45,2023-03-22 23:15:29.759033
4283,2011-07-02,3,0,7,8,0,6,0,1,0.68,0.6364,0.57,0.0,38.0,94,132,2023-03-22 23:15:29.759033
4284,2011-07-02,3,0,7,9,0,6,0,1,0.74,0.6667,0.51,0.0896,55.0,124,179,2023-03-22 23:15:29.759033
4285,2011-07-02,3,0,7,10,0,6,0,1,0.8,0.7121,0.36,0.0,103.0,168,271,2023-03-22 23:15:29.759033
4286,2011-07-02,3,0,7,11,0,6,0,1,0.8,0.7121,0.36,0.0896,144.0,213,357,2023-03-22 23:15:29.759033
4287,2011-07-02,3,0,7,12,0,6,0,1,0.82,0.7121,0.3,0.1343,142.0,232,374,2023-03-22 23:15:29.759033
4288,2011-07-02,3,0,7,13,0,6,0,1,0.82,0.7121,0.3,0.1045,178.0,226,404,2023-03-22 23:15:29.759033
4289,2011-07-02,3,0,7,14,0,6,0,1,0.84,0.7121,0.2,0.0,177.0,215,392,2023-03-22 23:15:29.759033
4290,2011-07-02,3,0,7,15,0,6,0,1,0.86,0.7273,0.19,0.1642,168.0,163,331,2023-03-22 23:15:29.759033
4291,2011-07-02,3,0,7,16,0,6,0,1,0.88,0.7424,0.22,0.2239,206.0,192,398,2023-03-22 23:15:29.759033
4292,2011-07-02,3,0,7,17,0,6,0,1,0.84,0.7273,0.3,0.2239,179.0,170,349,2023-03-22 23:15:29.759033
4293,2011-07-02,3,0,7,18,0,6,0,1,0.82,0.7121,0.3,0.2836,193.0,190,383,2023-03-22 23:15:29.759033
4294,2011-07-02,3,0,7,19,0,6,0,1,0.8,0.697,0.33,0.2239,156.0,149,305,2023-03-22 23:15:29.759033
4295,2011-07-02,3,0,7,20,0,6,0,1,0.76,0.6818,0.45,0.2836,136.0,148,284,2023-03-22 23:15:29.759033
4296,2011-07-02,3,0,7,21,0,6,0,1,0.74,0.6667,0.48,0.194,95.0,137,232,2023-03-22 23:15:29.759033
4297,2011-07-02,3,0,7,22,0,6,0,1,0.72,0.6667,0.51,0.1642,78.0,123,201,2023-03-22 23:15:29.759033
4298,2011-07-02,3,0,7,23,0,6,0,1,0.72,0.6667,0.54,0.2836,66.0,88,154,2023-03-22 23:15:29.759033
4299,2011-07-03,3,0,7,0,0,0,0,1,0.7,0.6515,0.58,0.2239,47.0,97,144,2023-03-22 23:15:29.759033
4300,2011-07-03,3,0,7,1,0,0,0,2,0.7,0.6515,0.61,0.1642,23.0,55,78,2023-03-22 23:15:29.759033
4301,2011-07-03,3,0,7,2,0,0,0,1,0.7,0.6515,0.58,0.194,19.0,50,69,2023-03-22 23:15:29.759033
4302,2011-07-03,3,0,7,3,0,0,0,3,0.68,0.6364,0.65,0.0896,8.0,25,33,2023-03-22 23:15:29.759033
4303,2011-07-03,3,0,7,4,0,0,0,3,0.68,0.6364,0.65,0.0896,3.0,2,5,2023-03-22 23:15:29.759033
4304,2011-07-03,3,0,7,5,0,0,0,3,0.62,0.5758,0.83,0.194,0.0,1,1,2023-03-22 23:15:29.759033
4305,2011-07-03,3,0,7,6,0,0,0,2,0.62,0.5455,0.94,0.0896,0.0,3,3,2023-03-22 23:15:29.759033
4306,2011-07-03,3,0,7,7,0,0,0,2,0.64,0.5758,0.89,0.194,3.0,22,25,2023-03-22 23:15:29.759033
4307,2011-07-03,3,0,7,8,0,0,0,1,0.68,0.6364,0.79,0.2239,39.0,53,92,2023-03-22 23:15:29.759033
4308,2011-07-03,3,0,7,9,0,0,0,1,0.7,0.6667,0.74,0.2537,82.0,99,181,2023-03-22 23:15:29.759033
4309,2011-07-03,3,0,7,10,0,0,0,1,0.74,0.697,0.66,0.1642,131.0,133,264,2023-03-22 23:15:29.759033
4310,2011-07-03,3,0,7,11,0,0,0,1,0.76,0.7121,0.62,0.1045,215.0,175,390,2023-03-22 23:15:29.759033
4311,2011-07-03,3,0,7,12,0,0,0,1,0.8,0.7576,0.55,0.1045,198.0,206,404,2023-03-22 23:15:29.759033
4312,2011-07-03,3,0,7,13,0,0,0,1,0.8,0.7727,0.59,0.2239,248.0,173,421,2023-03-22 23:15:29.759033
4313,2011-07-03,3,0,7,14,0,0,0,1,0.82,0.7879,0.56,0.2537,225.0,150,375,2023-03-22 23:15:29.759033
4314,2011-07-03,3,0,7,15,0,0,0,1,0.84,0.803,0.53,0.2985,194.0,182,376,2023-03-22 23:15:29.759033
4315,2011-07-03,3,0,7,16,0,0,0,1,0.84,0.803,0.53,0.2985,195.0,219,414,2023-03-22 23:15:29.759033
4316,2011-07-03,3,0,7,17,0,0,0,3,0.8,0.7424,0.49,0.8507,181.0,177,358,2023-03-22 23:15:29.759033
4317,2011-07-03,3,0,7,18,0,0,0,3,0.8,0.7424,0.49,0.8507,74.0,107,181,2023-03-22 23:15:29.759033
4318,2011-07-03,3,0,7,19,0,0,0,2,0.66,0.6061,0.83,0.194,100.0,83,183,2023-03-22 23:15:29.759033
4319,2011-07-03,3,0,7,20,0,0,0,3,0.66,0.6061,0.83,0.0,83.0,93,176,2023-03-22 23:15:29.759033
4320,2011-07-03,3,0,7,21,0,0,0,2,0.66,0.6061,0.83,0.1642,75.0,92,167,2023-03-22 23:15:29.759033
4321,2011-07-03,3,0,7,22,0,0,0,2,0.66,0.6061,0.78,0.1045,69.0,93,162,2023-03-22 23:15:29.759033
4322,2011-07-03,3,0,7,23,0,0,0,1,0.64,0.5758,0.83,0.1642,70.0,77,147,2023-03-22 23:15:29.759033
4323,2011-07-04,3,0,7,0,1,1,0,1,0.64,0.5758,0.83,0.1343,63.0,77,140,2023-03-22 23:15:29.759033
4324,2011-07-04,3,0,7,1,1,1,0,1,0.64,0.5758,0.83,0.0896,43.0,76,119,2023-03-22 23:15:29.759033
4325,2011-07-04,3,0,7,2,1,1,0,1,0.64,0.5758,0.83,0.0,33.0,30,63,2023-03-22 23:15:29.759033
4326,2011-07-04,3,0,7,3,1,1,0,1,0.64,0.5909,0.78,0.0,13.0,13,26,2023-03-22 23:15:29.759033
4327,2011-07-04,3,0,7,4,1,1,0,2,0.66,0.6061,0.78,0.0896,8.0,4,12,2023-03-22 23:15:29.759033
4328,2011-07-04,3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,1.0,3,4,2023-03-22 23:15:29.759033
4329,2011-07-04,3,0,7,6,1,1,0,1,0.64,0.5758,0.89,0.1642,5.0,11,16,2023-03-22 23:15:29.759033
4330,2011-07-04,3,0,7,7,1,1,0,1,0.66,0.6061,0.83,0.1343,17.0,19,36,2023-03-22 23:15:29.759033
4331,2011-07-04,3,0,7,8,1,1,0,1,0.7,0.6667,0.74,0.1045,42.0,44,86,2023-03-22 23:15:29.759033
4332,2011-07-04,3,0,7,9,1,1,0,2,0.72,0.6818,0.66,0.0896,142.0,96,238,2023-03-22 23:15:29.759033
4333,2011-07-04,3,0,7,10,1,1,0,2,0.76,0.697,0.55,0.0896,166.0,114,280,2023-03-22 23:15:29.759033
4334,2011-07-04,3,0,7,11,1,1,0,2,0.76,0.697,0.55,0.0896,177.0,172,349,2023-03-22 23:15:29.759033
4335,2011-07-04,3,0,7,12,1,1,0,2,0.78,0.7121,0.52,0.0,237.0,210,447,2023-03-22 23:15:29.759033
4336,2011-07-04,3,0,7,13,1,1,0,2,0.78,0.7121,0.49,0.0,242.0,181,423,2023-03-22 23:15:29.759033
4337,2011-07-04,3,0,7,14,1,1,0,1,0.8,0.7273,0.46,0.0,235.0,173,408,2023-03-22 23:15:29.759033
4338,2011-07-04,3,0,7,15,1,1,0,1,0.82,0.7424,0.43,0.0896,224.0,184,408,2023-03-22 23:15:29.759033
4339,2011-07-04,3,0,7,16,1,1,0,1,0.82,0.7424,0.41,0.0,236.0,216,452,2023-03-22 23:15:29.759033
4340,2011-07-04,3,0,7,17,1,1,0,1,0.8,0.7273,0.46,0.0,240.0,196,436,2023-03-22 23:15:29.759033
4341,2011-07-04,3,0,7,18,1,1,0,1,0.8,0.7273,0.46,0.1343,222.0,196,418,2023-03-22 23:15:29.759033
4342,2011-07-04,3,0,7,19,1,1,0,2,0.78,0.7121,0.49,0.1642,170.0,205,375,2023-03-22 23:15:29.759033
4343,2011-07-04,3,0,7,20,1,1,0,2,0.76,0.697,0.55,0.1045,195.0,191,386,2023-03-22 23:15:29.759033
4344,2011-07-04,3,0,7,21,1,1,0,2,0.74,0.6818,0.62,0.1045,195.0,262,457,2023-03-22 23:15:29.759033
4345,2011-07-04,3,0,7,22,1,1,0,2,0.74,0.6818,0.62,0.1343,115.0,211,326,2023-03-22 23:15:29.759033
4346,2011-07-04,3,0,7,23,1,1,0,2,0.72,0.6818,0.7,0.1045,44.0,94,138,2023-03-22 23:15:29.759033
4347,2011-07-05,3,0,7,0,0,2,1,2,0.7,0.6515,0.65,0.1642,19.0,36,55,2023-03-22 23:15:29.759033
4348,2011-07-05,3,0,7,1,0,2,1,1,0.7,0.6515,0.65,0.1045,15.0,24,39,2023-03-22 23:15:29.759033
4349,2011-07-05,3,0,7,2,0,2,1,1,0.66,0.6212,0.74,0.0896,8.0,5,13,2023-03-22 23:15:29.759033
4350,2011-07-05,3,0,7,3,0,2,1,1,0.66,0.6212,0.74,0.2239,1.0,7,8,2023-03-22 23:15:29.759033
4351,2011-07-05,3,0,7,4,0,2,1,1,0.66,0.6212,0.69,0.1642,1.0,4,5,2023-03-22 23:15:29.759033
4352,2011-07-05,3,0,7,5,0,2,1,1,0.66,0.6212,0.69,0.0,1.0,19,20,2023-03-22 23:15:29.759033
4353,2011-07-05,3,0,7,6,0,2,1,1,0.66,0.6212,0.74,0.0896,3.0,91,94,2023-03-22 23:15:29.759033
4354,2011-07-05,3,0,7,7,0,2,1,1,0.7,0.6515,0.65,0.0896,22.0,248,270,2023-03-22 23:15:29.759033
4355,2011-07-05,3,0,7,8,0,2,1,1,0.72,0.6818,0.62,0.1343,41.0,391,432,2023-03-22 23:15:29.759033
4356,2011-07-05,3,0,7,9,0,2,1,1,0.74,0.6818,0.58,0.1343,50.0,177,227,2023-03-22 23:15:29.759033
4357,2011-07-05,3,0,7,10,0,2,1,1,0.76,0.697,0.52,0.1045,55.0,84,139,2023-03-22 23:15:29.759033
4358,2011-07-05,3,0,7,11,0,2,1,1,0.78,0.697,0.46,0.1045,75.0,97,172,2023-03-22 23:15:29.759033
4359,2011-07-05,3,0,7,12,0,2,1,1,0.8,0.7273,0.43,0.1045,71.0,130,201,2023-03-22 23:15:29.759033
4360,2011-07-05,3,0,7,13,0,2,1,1,0.82,0.7424,0.43,0.1045,67.0,136,203,2023-03-22 23:15:29.759033
4361,2011-07-05,3,0,7,14,0,2,1,1,0.8,0.7424,0.49,0.1642,66.0,112,178,2023-03-22 23:15:29.759033
4362,2011-07-05,3,0,7,15,0,2,1,1,0.82,0.7424,0.43,0.0,51.0,111,162,2023-03-22 23:15:29.759033
4363,2011-07-05,3,0,7,16,0,2,1,1,0.82,0.7576,0.46,0.1045,79.0,202,281,2023-03-22 23:15:29.759033
4364,2011-07-05,3,0,7,17,0,2,1,1,0.82,0.7576,0.46,0.1045,79.0,466,545,2023-03-22 23:15:29.759033
4365,2011-07-05,3,0,7,18,0,2,1,1,0.8,0.7576,0.55,0.1642,70.0,426,496,2023-03-22 23:15:29.759033
4366,2011-07-05,3,0,7,19,0,2,1,1,0.8,0.7727,0.59,0.1343,71.0,297,368,2023-03-22 23:15:29.759033
4367,2011-07-05,3,0,7,20,0,2,1,1,0.76,0.7273,0.66,0.1045,59.0,225,284,2023-03-22 23:15:29.759033
4368,2011-07-05,3,0,7,21,0,2,1,1,0.78,0.7424,0.62,0.2537,77.0,168,245,2023-03-22 23:15:29.759033
4369,2011-07-05,3,0,7,22,0,2,1,1,0.76,0.7273,0.66,0.2239,31.0,124,155,2023-03-22 23:15:29.759033
4370,2011-07-05,3,0,7,23,0,2,1,1,0.74,0.697,0.66,0.1642,19.0,54,73,2023-03-22 23:15:29.759033
4371,2011-07-06,3,0,7,0,0,3,1,1,0.72,0.697,0.74,0.194,11.0,26,37,2023-03-22 23:15:29.759033
4372,2011-07-06,3,0,7,1,0,3,1,1,0.7,0.6667,0.74,0.1343,4.0,11,15,2023-03-22 23:15:29.759033
4373,2011-07-06,3,0,7,2,0,3,1,1,0.7,0.6667,0.79,0.0896,1.0,4,5,2023-03-22 23:15:29.759033
4374,2011-07-06,3,0,7,3,0,3,1,1,0.7,0.6667,0.79,0.0,0.0,6,6,2023-03-22 23:15:29.759033
4375,2011-07-06,3,0,7,4,0,3,1,2,0.68,0.6364,0.83,0.0896,0.0,6,6,2023-03-22 23:15:29.759033
4376,2011-07-06,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.0896,5.0,30,35,2023-03-22 23:15:29.759033
4377,2011-07-06,3,0,7,6,0,3,1,1,0.7,0.6667,0.79,0.0896,9.0,112,121,2023-03-22 23:15:29.759033
4378,2011-07-06,3,0,7,7,0,3,1,2,0.72,0.697,0.79,0.0,24.0,288,312,2023-03-22 23:15:29.759033
4379,2011-07-06,3,0,7,8,0,3,1,2,0.72,0.697,0.74,0.1045,31.0,397,428,2023-03-22 23:15:29.759033
4380,2011-07-06,3,0,7,9,0,3,1,3,0.7,0.6667,0.79,0.194,31.0,158,189,2023-03-22 23:15:29.759033
4381,2011-07-06,3,0,7,10,0,3,1,3,0.7,0.6667,0.79,0.0896,13.0,30,43,2023-03-22 23:15:29.759033
4382,2011-07-06,3,0,7,11,0,3,1,2,0.72,0.697,0.74,0.0,24.0,103,127,2023-03-22 23:15:29.759033
4383,2011-07-06,3,0,7,12,0,3,1,2,0.74,0.697,0.66,0.0896,38.0,114,152,2023-03-22 23:15:29.759033
4384,2011-07-06,3,0,7,13,0,3,1,2,0.74,0.697,0.7,0.1045,33.0,107,140,2023-03-22 23:15:29.759033
4385,2011-07-06,3,0,7,14,0,3,1,1,0.76,0.7273,0.66,0.2836,50.0,113,163,2023-03-22 23:15:29.759033
4386,2011-07-06,3,0,7,15,0,3,1,1,0.76,0.7273,0.7,0.2836,55.0,130,185,2023-03-22 23:15:29.759033
4387,2011-07-06,3,0,7,16,0,3,1,1,0.76,0.7273,0.7,0.2537,57.0,218,275,2023-03-22 23:15:29.759033
4388,2011-07-06,3,0,7,17,0,3,1,1,0.78,0.7424,0.59,0.2239,79.0,517,596,2023-03-22 23:15:29.759033
4389,2011-07-06,3,0,7,18,0,3,1,1,0.76,0.7121,0.62,0.194,77.0,486,563,2023-03-22 23:15:29.759033
4390,2011-07-06,3,0,7,19,0,3,1,1,0.74,0.697,0.7,0.2239,71.0,323,394,2023-03-22 23:15:29.759033
4391,2011-07-06,3,0,7,20,0,3,1,1,0.72,0.697,0.74,0.2537,55.0,257,312,2023-03-22 23:15:29.759033
4392,2011-07-06,3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.194,66.0,175,241,2023-03-22 23:15:29.759033
4393,2011-07-06,3,0,7,22,0,3,1,1,0.7,0.6667,0.79,0.194,30.0,156,186,2023-03-22 23:15:29.759033
4394,2011-07-06,3,0,7,23,0,3,1,1,0.68,0.6364,0.83,0.2239,20.0,78,98,2023-03-22 23:15:29.759033
4395,2011-07-07,3,0,7,0,0,4,1,1,0.66,0.5909,0.89,0.1343,6.0,29,35,2023-03-22 23:15:29.759033
4396,2011-07-07,3,0,7,1,0,4,1,1,0.66,0.5909,0.89,0.194,2.0,14,16,2023-03-22 23:15:29.759033
4397,2011-07-07,3,0,7,2,0,4,1,1,0.66,0.5909,0.89,0.194,1.0,7,8,2023-03-22 23:15:29.759033
4398,2011-07-07,3,0,7,3,0,4,1,1,0.64,0.5606,0.94,0.1045,2.0,2,4,2023-03-22 23:15:29.759033
4399,2011-07-07,3,0,7,4,0,4,1,1,0.64,0.5758,0.89,0.1045,0.0,4,4,2023-03-22 23:15:29.759033
4400,2011-07-07,3,0,7,5,0,4,1,1,0.64,0.5758,0.89,0.1045,2.0,30,32,2023-03-22 23:15:29.759033
4401,2011-07-07,3,0,7,6,0,4,1,2,0.64,0.5758,0.89,0.1343,11.0,107,118,2023-03-22 23:15:29.759033
4402,2011-07-07,3,0,7,7,0,4,1,2,0.66,0.5909,0.89,0.1045,13.0,279,292,2023-03-22 23:15:29.759033
4403,2011-07-07,3,0,7,8,0,4,1,2,0.7,0.6667,0.79,0.194,28.0,415,443,2023-03-22 23:15:29.759033
4404,2011-07-07,3,0,7,9,0,4,1,1,0.74,0.697,0.7,0.1642,25.0,154,179,2023-03-22 23:15:29.759033
4405,2011-07-07,3,0,7,10,0,4,1,1,0.78,0.7424,0.62,0.0,29.0,72,101,2023-03-22 23:15:29.759033
4406,2011-07-07,3,0,7,11,0,4,1,1,0.82,0.7727,0.52,0.1343,30.0,112,142,2023-03-22 23:15:29.759033
4407,2011-07-07,3,0,7,12,0,4,1,1,0.84,0.7727,0.41,0.0,32.0,139,171,2023-03-22 23:15:29.759033
4408,2011-07-07,3,0,7,13,0,4,1,1,0.86,0.7879,0.41,0.0,48.0,107,155,2023-03-22 23:15:29.759033
4409,2011-07-07,3,0,7,14,0,4,1,1,0.86,0.7879,0.41,0.2537,39.0,121,160,2023-03-22 23:15:29.759033
4410,2011-07-07,3,0,7,15,0,4,1,1,0.86,0.7879,0.41,0.2537,47.0,119,166,2023-03-22 23:15:29.759033
4411,2011-07-07,3,0,7,16,0,4,1,1,0.86,0.7727,0.39,0.2239,47.0,218,265,2023-03-22 23:15:29.759033
4412,2011-07-07,3,0,7,17,0,4,1,1,0.86,0.7576,0.36,0.2537,80.0,489,569,2023-03-22 23:15:29.759033
4413,2011-07-07,3,0,7,18,0,4,1,1,0.84,0.7576,0.44,0.2985,70.0,492,562,2023-03-22 23:15:29.759033
4414,2011-07-07,3,0,7,19,0,4,1,1,0.82,0.7727,0.52,0.2836,79.0,286,365,2023-03-22 23:15:29.759033
4415,2011-07-07,3,0,7,20,0,4,1,1,0.76,0.7121,0.58,0.3582,61.0,224,285,2023-03-22 23:15:29.759033
4416,2011-07-07,3,0,7,21,0,4,1,1,0.74,0.6818,0.62,0.1642,39.0,170,209,2023-03-22 23:15:29.759033
4417,2011-07-07,3,0,7,22,0,4,1,1,0.74,0.6818,0.62,0.1642,32.0,150,182,2023-03-22 23:15:29.759033
4418,2011-07-07,3,0,7,23,0,4,1,1,0.72,0.6818,0.66,0.0,31.0,98,129,2023-03-22 23:15:29.759033
4419,2011-07-08,3,0,7,0,0,5,1,1,0.74,0.697,0.66,0.1045,6.0,41,47,2023-03-22 23:15:29.759033
4420,2011-07-08,3,0,7,1,0,5,1,1,0.72,0.697,0.79,0.0,9.0,25,34,2023-03-22 23:15:29.759033
4421,2011-07-08,3,0,7,2,0,5,1,2,0.7,0.6667,0.74,0.1642,10.0,12,22,2023-03-22 23:15:29.759033
4422,2011-07-08,3,0,7,3,0,5,1,1,0.68,0.6364,0.79,0.1045,2.0,4,6,2023-03-22 23:15:29.759033
4423,2011-07-08,3,0,7,4,0,5,1,1,0.7,0.6667,0.79,0.2537,7.0,4,11,2023-03-22 23:15:29.759033
4424,2011-07-08,3,0,7,5,0,5,1,1,0.68,0.6364,0.79,0.2537,3.0,24,27,2023-03-22 23:15:29.759033
4425,2011-07-08,3,0,7,6,0,5,1,1,0.7,0.6667,0.74,0.1045,11.0,91,102,2023-03-22 23:15:29.759033
4426,2011-07-08,3,0,7,7,0,5,1,2,0.7,0.6667,0.79,0.194,30.0,302,332,2023-03-22 23:15:29.759033
4427,2011-07-08,3,0,7,8,0,5,1,2,0.72,0.697,0.74,0.2537,36.0,421,457,2023-03-22 23:15:29.759033
4428,2011-07-08,3,0,7,9,0,5,1,2,0.76,0.7273,0.7,0.2985,30.0,211,241,2023-03-22 23:15:29.759033
4429,2011-07-08,3,0,7,10,0,5,1,2,0.74,0.697,0.7,0.3582,30.0,108,138,2023-03-22 23:15:29.759033
4430,2011-07-08,3,0,7,11,0,5,1,2,0.74,0.7121,0.74,0.2537,61.0,104,165,2023-03-22 23:15:29.759033
4431,2011-07-08,3,0,7,12,0,5,1,2,0.76,0.7273,0.7,0.2836,49.0,164,213,2023-03-22 23:15:29.759033
4432,2011-07-08,3,0,7,13,0,5,1,2,0.78,0.7576,0.66,0.2836,54.0,175,229,2023-03-22 23:15:29.759033
4433,2011-07-08,3,0,7,14,0,5,1,2,0.8,0.7879,0.63,0.3582,53.0,163,216,2023-03-22 23:15:29.759033
4434,2011-07-08,3,0,7,15,0,5,1,2,0.8,0.7879,0.63,0.3582,39.0,102,141,2023-03-22 23:15:29.759033
4435,2011-07-08,3,0,7,16,0,5,1,3,0.68,0.6364,0.83,0.4478,27.0,105,132,2023-03-22 23:15:29.759033
4436,2011-07-08,3,0,7,17,0,5,1,3,0.66,0.5909,0.89,0.4478,6.0,161,167,2023-03-22 23:15:29.759033
4437,2011-07-08,3,0,7,18,0,5,1,1,0.66,0.6061,0.83,0.0896,35.0,281,316,2023-03-22 23:15:29.759033
4438,2011-07-08,3,0,7,19,0,5,1,1,0.66,0.6061,0.83,0.0896,45.0,225,270,2023-03-22 23:15:29.759033
4439,2011-07-08,3,0,7,20,0,5,1,1,0.66,0.6061,0.83,0.1642,30.0,220,250,2023-03-22 23:15:29.759033
4440,2011-07-08,3,0,7,21,0,5,1,2,0.66,0.6061,0.83,0.2537,46.0,158,204,2023-03-22 23:15:29.759033
4441,2011-07-08,3,0,7,22,0,5,1,2,0.66,0.6061,0.78,0.194,33.0,136,169,2023-03-22 23:15:29.759033
4442,2011-07-08,3,0,7,23,0,5,1,2,0.66,0.6061,0.78,0.0896,40.0,111,151,2023-03-22 23:15:29.759033
4443,2011-07-09,3,0,7,0,0,6,0,2,0.66,0.6061,0.83,0.1343,31.0,90,121,2023-03-22 23:15:29.759033
4444,2011-07-09,3,0,7,1,0,6,0,2,0.64,0.5758,0.89,0.1045,5.0,48,53,2023-03-22 23:15:29.759033
4445,2011-07-09,3,0,7,2,0,6,0,1,0.64,0.5758,0.89,0.1642,12.0,43,55,2023-03-22 23:15:29.759033
4446,2011-07-09,3,0,7,3,0,6,0,1,0.64,0.5758,0.89,0.1343,7.0,23,30,2023-03-22 23:15:29.759033
4447,2011-07-09,3,0,7,4,0,6,0,1,0.64,0.5758,0.83,0.2239,2.0,4,6,2023-03-22 23:15:29.759033
4448,2011-07-09,3,0,7,5,0,6,0,2,0.62,0.5606,0.88,0.1642,4.0,11,15,2023-03-22 23:15:29.759033
4449,2011-07-09,3,0,7,6,0,6,0,2,0.64,0.5758,0.83,0.194,11.0,27,38,2023-03-22 23:15:29.759033
4450,2011-07-09,3,0,7,7,0,6,0,1,0.66,0.6061,0.78,0.194,21.0,50,71,2023-03-22 23:15:29.759033
4451,2011-07-09,3,0,7,8,0,6,0,1,0.7,0.6515,0.7,0.2537,68.0,114,182,2023-03-22 23:15:29.759033
4452,2011-07-09,3,0,7,9,0,6,0,1,0.74,0.6818,0.58,0.2836,77.0,170,247,2023-03-22 23:15:29.759033
4453,2011-07-09,3,0,7,10,0,6,0,1,0.76,0.697,0.52,0.1642,87.0,177,264,2023-03-22 23:15:29.759033
4454,2011-07-09,3,0,7,11,0,6,0,1,0.78,0.697,0.46,0.2985,101.0,189,290,2023-03-22 23:15:29.759033
4455,2011-07-09,3,0,7,12,0,6,0,1,0.8,0.7273,0.46,0.2537,145.0,221,366,2023-03-22 23:15:29.759033
4456,2011-07-09,3,0,7,13,0,6,0,1,0.82,0.7424,0.41,0.2239,167.0,249,416,2023-03-22 23:15:29.759033
4457,2011-07-09,3,0,7,14,0,6,0,1,0.84,0.7424,0.36,0.1343,158.0,215,373,2023-03-22 23:15:29.759033
4458,2011-07-09,3,0,7,15,0,6,0,1,0.84,0.7273,0.34,0.0896,182.0,220,402,2023-03-22 23:15:29.759033
4459,2011-07-09,3,0,7,16,0,6,0,1,0.82,0.7273,0.38,0.0,171.0,245,416,2023-03-22 23:15:29.759033
4460,2011-07-09,3,0,7,17,0,6,0,1,0.84,0.7273,0.32,0.0,160.0,241,401,2023-03-22 23:15:29.759033
4461,2011-07-09,3,0,7,18,0,6,0,1,0.82,0.7273,0.36,0.1045,132.0,246,378,2023-03-22 23:15:29.759033
4462,2011-07-09,3,0,7,19,0,6,0,1,0.76,0.697,0.55,0.1642,128.0,178,306,2023-03-22 23:15:29.759033
4463,2011-07-09,3,0,7,20,0,6,0,1,0.76,0.7121,0.58,0.2239,129.0,185,314,2023-03-22 23:15:29.759033
4464,2011-07-09,3,0,7,21,0,6,0,1,0.74,0.6818,0.58,0.1642,83.0,155,238,2023-03-22 23:15:29.759033
4465,2011-07-09,3,0,7,22,0,6,0,1,0.72,0.6818,0.62,0.1642,60.0,154,214,2023-03-22 23:15:29.759033
4466,2011-07-09,3,0,7,23,0,6,0,1,0.72,0.6667,0.58,0.194,47.0,93,140,2023-03-22 23:15:29.759033
4467,2011-07-10,3,0,7,0,0,0,0,1,0.7,0.6515,0.61,0.1642,42.0,112,154,2023-03-22 23:15:29.759033
4468,2011-07-10,3,0,7,1,0,0,0,1,0.7,0.6515,0.61,0.1343,19.0,94,113,2023-03-22 23:15:29.759033
4469,2011-07-10,3,0,7,2,0,0,0,1,0.68,0.6364,0.69,0.0896,28.0,68,96,2023-03-22 23:15:29.759033
4470,2011-07-10,3,0,7,3,0,0,0,1,0.66,0.6212,0.74,0.0896,6.0,19,25,2023-03-22 23:15:29.759033
4471,2011-07-10,3,0,7,4,0,0,0,1,0.66,0.6212,0.69,0.0896,0.0,5,5,2023-03-22 23:15:29.759033
4472,2011-07-10,3,0,7,5,0,0,0,1,0.66,0.6212,0.74,0.0,7.0,10,17,2023-03-22 23:15:29.759033
