instant,date,season,year,month,hour,holiday,weekday,day_type,weather,temperature,warming_sensation,humidity,windspeed,casual,registered,count,last_modified
4312,2011-07-03,fall,2011,July,13,0,Sun,Holyday,Clear,0.8,0.7727,0.59,0.2239,248.0,173,421,2023-03-26 04:01:44.335810
4313,2011-07-03,fall,2011,July,14,0,Sun,Holyday,Clear,0.82,0.7879,0.56,0.2537,225.0,150,375,2023-03-26 04:01:44.335810
4314,2011-07-03,fall,2011,July,15,0,Sun,Holyday,Clear,0.84,0.803,0.53,0.2985,194.0,182,376,2023-03-26 04:01:44.335810
4315,2011-07-03,fall,2011,July,16,0,Sun,Holyday,Clear,0.84,0.803,0.53,0.2985,195.0,219,414,2023-03-26 04:01:44.335810
4316,2011-07-03,fall,2011,July,17,0,Sun,Holyday,Light Snow,0.8,0.7424,0.49,0.8507,181.0,177,358,2023-03-26 04:01:44.335810
4317,2011-07-03,fall,2011,July,18,0,Sun,Holyday,Light Snow,0.8,0.7424,0.49,0.8507,74.0,107,181,2023-03-26 04:01:44.335810
4318,2011-07-03,fall,2011,July,19,0,Sun,Holyday,Mist,0.66,0.6061,0.83,0.194,100.0,83,183,2023-03-26 04:01:44.335810
4319,2011-07-03,fall,2011,July,20,0,Sun,Holyday,Light Snow,0.66,0.6061,0.83,0.0,83.0,93,176,2023-03-26 04:01:44.335810
4320,2011-07-03,fall,2011,July,21,0,Sun,Holyday,Mist,0.66,0.6061,0.83,0.1642,75.0,92,167,2023-03-26 04:01:44.335810
4321,2011-07-03,fall,2011,July,22,0,Sun,Holyday,Mist,0.66,0.6061,0.78,0.1045,69.0,93,162,2023-03-26 04:01:44.335810
4322,2011-07-03,fall,2011,July,23,0,Sun,Holyday,Clear,0.64,0.5758,0.83,0.1642,70.0,77,147,2023-03-26 04:01:44.335810
4323,2011-07-04,fall,2011,July,0,1,Mon,Holyday,Clear,0.64,0.5758,0.83,0.1343,63.0,77,140,2023-03-26 04:01:44.335810
4324,2011-07-04,fall,2011,July,1,1,Mon,Holyday,Clear,0.64,0.5758,0.83,0.0896,43.0,76,119,2023-03-26 04:01:44.335810
4325,2011-07-04,fall,2011,July,2,1,Mon,Holyday,Clear,0.64,0.5758,0.83,0.0,33.0,30,63,2023-03-26 04:01:44.335810
4326,2011-07-04,fall,2011,July,3,1,Mon,Holyday,Clear,0.64,0.5909,0.78,0.0,13.0,13,26,2023-03-26 04:01:44.335810
4327,2011-07-04,fall,2011,July,4,1,Mon,Holyday,Mist,0.66,0.6061,0.78,0.0896,8.0,4,12,2023-03-26 04:01:44.335810
4328,2011-07-04,fall,2011,July,5,1,Mon,Holyday,Mist,0.64,0.5758,0.83,0.1343,1.0,3,4,2023-03-26 04:01:44.335810
4329,2011-07-04,fall,2011,July,6,1,Mon,Holyday,Clear,0.64,0.5758,0.89,0.1642,5.0,11,16,2023-03-26 04:01:44.335810
4330,2011-07-04,fall,2011,July,7,1,Mon,Holyday,Clear,0.66,0.6061,0.83,0.1343,17.0,19,36,2023-03-26 04:01:44.335810
4331,2011-07-04,fall,2011,July,8,1,Mon,Holyday,Clear,0.7,0.6667,0.74,0.1045,42.0,44,86,2023-03-26 04:01:44.335810
4332,2011-07-04,fall,2011,July,9,1,Mon,Holyday,Mist,0.72,0.6818,0.66,0.0896,142.0,96,238,2023-03-26 04:01:44.335810
4333,2011-07-04,fall,2011,July,10,1,Mon,Holyday,Mist,0.76,0.697,0.55,0.0896,166.0,114,280,2023-03-26 04:01:44.335810
4334,2011-07-04,fall,2011,July,11,1,Mon,Holyday,Mist,0.76,0.697,0.55,0.0896,177.0,172,349,2023-03-26 04:01:44.335810
4335,2011-07-04,fall,2011,July,12,1,Mon,Holyday,Mist,0.78,0.7121,0.52,0.0,237.0,210,447,2023-03-26 04:01:44.335810
4336,2011-07-04,fall,2011,July,13,1,Mon,Holyday,Mist,0.78,0.7121,0.49,0.0,242.0,181,423,2023-03-26 04:01:44.335810
4337,2011-07-04,fall,2011,July,14,1,Mon,Holyday,Clear,0.8,0.7273,0.46,0.0,235.0,173,408,2023-03-26 04:01:44.335810
4338,2011-07-04,fall,2011,July,15,1,Mon,Holyday,Clear,0.82,0.7424,0.43,0.0896,224.0,184,408,2023-03-26 04:01:44.335810
4339,2011-07-04,fall,2011,July,16,1,Mon,Holyday,Clear,0.82,0.7424,0.41,0.0,236.0,216,452,2023-03-26 04:01:44.335810
4340,2011-07-04,fall,2011,July,17,1,Mon,Holyday,Clear,0.8,0.7273,0.46,0.0,240.0,196,436,2023-03-26 04:01:44.335810
4341,2011-07-04,fall,2011,July,18,1,Mon,Holyday,Clear,0.8,0.7273,0.46,0.1343,222.0,196,418,2023-03-26 04:01:44.335810
4342,2011-07-04,fall,2011,July,19,1,Mon,Holyday,Mist,0.78,0.7121,0.49,0.1642,170.0,205,375,2023-03-26 04:01:44.335810
4343,2011-07-04,fall,2011,July,20,1,Mon,Holyday,Mist,0.76,0.697,0.55,0.1045,195.0,191,386,2023-03-26 04:01:44.335810
4344,2011-07-04,fall,2011,July,21,1,Mon,Holyday,Mist,0.74,0.6818,0.62,0.1045,195.0,262,457,2023-03-26 04:01:44.335810
4345,2011-07-04,fall,2011,July,22,1,Mon,Holyday,Mist,0.74,0.6818,0.62,0.1343,115.0,211,326,2023-03-26 04:01:44.335810
4346,2011-07-04,fall,2011,July,23,1,Mon,Holyday,Mist,0.72,0.6818,0.7,0.1045,44.0,94,138,2023-03-26 04:01:44.335810
4347,2011-07-05,fall,2011,July,0,0,Tue,Working_day,Mist,0.7,0.6515,0.65,0.1642,19.0,36,55,2023-03-26 04:01:44.335810
4348,2011-07-05,fall,2011,July,1,0,Tue,Working_day,Clear,0.7,0.6515,0.65,0.1045,15.0,24,39,2023-03-26 04:01:44.335810
4349,2011-07-05,fall,2011,July,2,0,Tue,Working_day,Clear,0.66,0.6212,0.74,0.0896,8.0,5,13,2023-03-26 04:01:44.335810
4350,2011-07-05,fall,2011,July,3,0,Tue,Working_day,Clear,0.66,0.6212,0.74,0.2239,1.0,7,8,2023-03-26 04:01:44.335810
4351,2011-07-05,fall,2011,July,4,0,Tue,Working_day,Clear,0.66,0.6212,0.69,0.1642,1.0,4,5,2023-03-26 04:01:44.335810
4352,2011-07-05,fall,2011,July,5,0,Tue,Working_day,Clear,0.66,0.6212,0.69,0.0,1.0,19,20,2023-03-26 04:01:44.335810
4353,2011-07-05,fall,2011,July,6,0,Tue,Working_day,Clear,0.66,0.6212,0.74,0.0896,3.0,91,94,2023-03-26 04:01:44.335810
4354,2011-07-05,fall,2011,July,7,0,Tue,Working_day,Clear,0.7,0.6515,0.65,0.0896,22.0,248,270,2023-03-26 04:01:44.335810
4355,2011-07-05,fall,2011,July,8,0,Tue,Working_day,Clear,0.72,0.6818,0.62,0.1343,41.0,391,432,2023-03-26 04:01:44.335810
4356,2011-07-05,fall,2011,July,9,0,Tue,Working_day,Clear,0.74,0.6818,0.58,0.1343,50.0,177,227,2023-03-26 04:01:44.335810
4357,2011-07-05,fall,2011,July,10,0,Tue,Working_day,Clear,0.76,0.697,0.52,0.1045,55.0,84,139,2023-03-26 04:01:44.335810
4358,2011-07-05,fall,2011,July,11,0,Tue,Working_day,Clear,0.78,0.697,0.46,0.1045,75.0,97,172,2023-03-26 04:01:44.335810
4359,2011-07-05,fall,2011,July,12,0,Tue,Working_day,Clear,0.8,0.7273,0.43,0.1045,71.0,130,201,2023-03-26 04:01:44.335810
4360,2011-07-05,fall,2011,July,13,0,Tue,Working_day,Clear,0.82,0.7424,0.43,0.1045,67.0,136,203,2023-03-26 04:01:44.335810
4361,2011-07-05,fall,2011,July,14,0,Tue,Working_day,Clear,0.8,0.7424,0.49,0.1642,66.0,112,178,2023-03-26 04:01:44.335810
4362,2011-07-05,fall,2011,July,15,0,Tue,Working_day,Clear,0.82,0.7424,0.43,0.0,51.0,111,162,2023-03-26 04:01:44.335810
4363,2011-07-05,fall,2011,July,16,0,Tue,Working_day,Clear,0.82,0.7576,0.46,0.1045,79.0,202,281,2023-03-26 04:01:44.335810
4364,2011-07-05,fall,2011,July,17,0,Tue,Working_day,Clear,0.82,0.7576,0.46,0.1045,79.0,466,545,2023-03-26 04:01:44.335810
4365,2011-07-05,fall,2011,July,18,0,Tue,Working_day,Clear,0.8,0.7576,0.55,0.1642,70.0,426,496,2023-03-26 04:01:44.335810
4366,2011-07-05,fall,2011,July,19,0,Tue,Working_day,Clear,0.8,0.7727,0.59,0.1343,71.0,297,368,2023-03-26 04:01:44.335810
4367,2011-07-05,fall,2011,July,20,0,Tue,Working_day,Clear,0.76,0.7273,0.66,0.1045,59.0,225,284,2023-03-26 04:01:44.335810
4368,2011-07-05,fall,2011,July,21,0,Tue,Working_day,Clear,0.78,0.7424,0.62,0.2537,77.0,168,245,2023-03-26 04:01:44.335810
4369,2011-07-05,fall,2011,July,22,0,Tue,Working_day,Clear,0.76,0.7273,0.66,0.2239,31.0,124,155,2023-03-26 04:01:44.335810
4370,2011-07-05,fall,2011,July,23,0,Tue,Working_day,Clear,0.74,0.697,0.66,0.1642,19.0,54,73,2023-03-26 04:01:44.335810
4371,2011-07-06,fall,2011,July,0,0,Wed,Working_day,Clear,0.72,0.697,0.74,0.194,11.0,26,37,2023-03-26 04:01:44.335810
4372,2011-07-06,fall,2011,July,1,0,Wed,Working_day,Clear,0.7,0.6667,0.74,0.1343,4.0,11,15,2023-03-26 04:01:44.335810
4373,2011-07-06,fall,2011,July,2,0,Wed,Working_day,Clear,0.7,0.6667,0.79,0.0896,1.0,4,5,2023-03-26 04:01:44.335810
4374,2011-07-06,fall,2011,July,3,0,Wed,Working_day,Clear,0.7,0.6667,0.79,0.0,0.0,6,6,2023-03-26 04:01:44.335810
4375,2011-07-06,fall,2011,July,4,0,Wed,Working_day,Mist,0.68,0.6364,0.83,0.0896,0.0,6,6,2023-03-26 04:01:44.335810
4376,2011-07-06,fall,2011,July,5,0,Wed,Working_day,Clear,0.68,0.6364,0.83,0.0896,5.0,30,35,2023-03-26 04:01:44.335810
4377,2011-07-06,fall,2011,July,6,0,Wed,Working_day,Clear,0.7,0.6667,0.79,0.0896,9.0,112,121,2023-03-26 04:01:44.335810
4378,2011-07-06,fall,2011,July,7,0,Wed,Working_day,Mist,0.72,0.697,0.79,0.0,24.0,288,312,2023-03-26 04:01:44.335810
4379,2011-07-06,fall,2011,July,8,0,Wed,Working_day,Mist,0.72,0.697,0.74,0.1045,31.0,397,428,2023-03-26 04:01:44.335810
4380,2011-07-06,fall,2011,July,9,0,Wed,Working_day,Light Snow,0.7,0.6667,0.79,0.194,31.0,158,189,2023-03-26 04:01:44.335810
4381,2011-07-06,fall,2011,July,10,0,Wed,Working_day,Light Snow,0.7,0.6667,0.79,0.0896,13.0,30,43,2023-03-26 04:01:44.335810
4382,2011-07-06,fall,2011,July,11,0,Wed,Working_day,Mist,0.72,0.697,0.74,0.0,24.0,103,127,2023-03-26 04:01:44.335810
4383,2011-07-06,fall,2011,July,12,0,Wed,Working_day,Mist,0.74,0.697,0.66,0.0896,38.0,114,152,2023-03-26 04:01:44.335810
4384,2011-07-06,fall,2011,July,13,0,Wed,Working_day,Mist,0.74,0.697,0.7,0.1045,33.0,107,140,2023-03-26 04:01:44.335810
4385,2011-07-06,fall,2011,July,14,0,Wed,Working_day,Clear,0.76,0.7273,0.66,0.2836,50.0,113,163,2023-03-26 04:01:44.335810
4386,2011-07-06,fall,2011,July,15,0,Wed,Working_day,Clear,0.76,0.7273,0.7,0.2836,55.0,130,185,2023-03-26 04:01:44.335810
4387,2011-07-06,fall,2011,July,16,0,Wed,Working_day,Clear,0.76,0.7273,0.7,0.2537,57.0,218,275,2023-03-26 04:01:44.335810
4388,2011-07-06,fall,2011,July,17,0,Wed,Working_day,Clear,0.78,0.7424,0.59,0.2239,79.0,517,596,2023-03-26 04:01:44.335810
4389,2011-07-06,fall,2011,July,18,0,Wed,Working_day,Clear,0.76,0.7121,0.62,0.194,77.0,486,563,2023-03-26 04:01:44.335810
4390,2011-07-06,fall,2011,July,19,0,Wed,Working_day,Clear,0.74,0.697,0.7,0.2239,71.0,323,394,2023-03-26 04:01:44.335810
4391,2011-07-06,fall,2011,July,20,0,Wed,Working_day,Clear,0.72,0.697,0.74,0.2537,55.0,257,312,2023-03-26 04:01:44.335810
4392,2011-07-06,fall,2011,July,21,0,Wed,Working_day,Clear,0.7,0.6667,0.79,0.194,66.0,175,241,2023-03-26 04:01:44.335810
4393,2011-07-06,fall,2011,July,22,0,Wed,Working_day,Clear,0.7,0.6667,0.79,0.194,30.0,156,186,2023-03-26 04:01:44.335810
4394,2011-07-06,fall,2011,July,23,0,Wed,Working_day,Clear,0.68,0.6364,0.83,0.2239,20.0,78,98,2023-03-26 04:01:44.335810
4395,2011-07-07,fall,2011,July,0,0,Thu,Working_day,Clear,0.66,0.5909,0.89,0.1343,6.0,29,35,2023-03-26 04:01:44.335810
4396,2011-07-07,fall,2011,July,1,0,Thu,Working_day,Clear,0.66,0.5909,0.89,0.194,2.0,14,16,2023-03-26 04:01:44.335810
4397,2011-07-07,fall,2011,July,2,0,Thu,Working_day,Clear,0.66,0.5909,0.89,0.194,1.0,7,8,2023-03-26 04:01:44.335810
4398,2011-07-07,fall,2011,July,3,0,Thu,Working_day,Clear,0.64,0.5606,0.94,0.1045,2.0,2,4,2023-03-26 04:01:44.335810
4399,2011-07-07,fall,2011,July,4,0,Thu,Working_day,Clear,0.64,0.5758,0.89,0.1045,0.0,4,4,2023-03-26 04:01:44.335810
4400,2011-07-07,fall,2011,July,5,0,Thu,Working_day,Clear,0.64,0.5758,0.89,0.1045,2.0,30,32,2023-03-26 04:01:44.335810
4401,2011-07-07,fall,2011,July,6,0,Thu,Working_day,Mist,0.64,0.5758,0.89,0.1343,11.0,107,118,2023-03-26 04:01:44.335810
4402,2011-07-07,fall,2011,July,7,0,Thu,Working_day,Mist,0.66,0.5909,0.89,0.1045,13.0,279,292,2023-03-26 04:01:44.335810
4403,2011-07-07,fall,2011,July,8,0,Thu,Working_day,Mist,0.7,0.6667,0.79,0.194,28.0,415,443,2023-03-26 04:01:44.335810
4404,2011-07-07,fall,2011,July,9,0,Thu,Working_day,Clear,0.74,0.697,0.7,0.1642,25.0,154,179,2023-03-26 04:01:44.335810
4405,2011-07-07,fall,2011,July,10,0,Thu,Working_day,Clear,0.78,0.7424,0.62,0.0,29.0,72,101,2023-03-26 04:01:44.335810
4406,2011-07-07,fall,2011,July,11,0,Thu,Working_day,Clear,0.82,0.7727,0.52,0.1343,30.0,112,142,2023-03-26 04:01:44.335810
4407,2011-07-07,fall,2011,July,12,0,Thu,Working_day,Clear,0.84,0.7727,0.41,0.0,32.0,139,171,2023-03-26 04:01:44.335810
4408,2011-07-07,fall,2011,July,13,0,Thu,Working_day,Clear,0.86,0.7879,0.41,0.0,48.0,107,155,2023-03-26 04:01:44.335810
4409,2011-07-07,fall,2011,July,14,0,Thu,Working_day,Clear,0.86,0.7879,0.41,0.2537,39.0,121,160,2023-03-26 04:01:44.335810
4410,2011-07-07,fall,2011,July,15,0,Thu,Working_day,Clear,0.86,0.7879,0.41,0.2537,47.0,119,166,2023-03-26 04:01:44.335810
4411,2011-07-07,fall,2011,July,16,0,Thu,Working_day,Clear,0.86,0.7727,0.39,0.2239,47.0,218,265,2023-03-26 04:01:44.335810
4412,2011-07-07,fall,2011,July,17,0,Thu,Working_day,Clear,0.86,0.7576,0.36,0.2537,80.0,489,569,2023-03-26 04:01:44.335810
4413,2011-07-07,fall,2011,July,18,0,Thu,Working_day,Clear,0.84,0.7576,0.44,0.2985,70.0,492,562,2023-03-26 04:01:44.335810
4414,2011-07-07,fall,2011,July,19,0,Thu,Working_day,Clear,0.82,0.7727,0.52,0.2836,79.0,286,365,2023-03-26 04:01:44.335810
4415,2011-07-07,fall,2011,July,20,0,Thu,Working_day,Clear,0.76,0.7121,0.58,0.3582,61.0,224,285,2023-03-26 04:01:44.335810
4416,2011-07-07,fall,2011,July,21,0,Thu,Working_day,Clear,0.74,0.6818,0.62,0.1642,39.0,170,209,2023-03-26 04:01:44.335810
4417,2011-07-07,fall,2011,July,22,0,Thu,Working_day,Clear,0.74,0.6818,0.62,0.1642,32.0,150,182,2023-03-26 04:01:44.335810
4418,2011-07-07,fall,2011,July,23,0,Thu,Working_day,Clear,0.72,0.6818,0.66,0.0,31.0,98,129,2023-03-26 04:01:44.335810
4419,2011-07-08,fall,2011,July,0,0,Fri,Working_day,Clear,0.74,0.697,0.66,0.1045,6.0,41,47,2023-03-26 04:01:44.335810
4420,2011-07-08,fall,2011,July,1,0,Fri,Working_day,Clear,0.72,0.697,0.79,0.0,9.0,25,34,2023-03-26 04:01:44.335810
4421,2011-07-08,fall,2011,July,2,0,Fri,Working_day,Mist,0.7,0.6667,0.74,0.1642,10.0,12,22,2023-03-26 04:01:44.335810
4422,2011-07-08,fall,2011,July,3,0,Fri,Working_day,Clear,0.68,0.6364,0.79,0.1045,2.0,4,6,2023-03-26 04:01:44.335810
4423,2011-07-08,fall,2011,July,4,0,Fri,Working_day,Clear,0.7,0.6667,0.79,0.2537,7.0,4,11,2023-03-26 04:01:44.335810
4424,2011-07-08,fall,2011,July,5,0,Fri,Working_day,Clear,0.68,0.6364,0.79,0.2537,3.0,24,27,2023-03-26 04:01:44.335810
4425,2011-07-08,fall,2011,July,6,0,Fri,Working_day,Clear,0.7,0.6667,0.74,0.1045,11.0,91,102,2023-03-26 04:01:44.335810
4426,2011-07-08,fall,2011,July,7,0,Fri,Working_day,Mist,0.7,0.6667,0.79,0.194,30.0,302,332,2023-03-26 04:01:44.335810
4427,2011-07-08,fall,2011,July,8,0,Fri,Working_day,Mist,0.72,0.697,0.74,0.2537,36.0,421,457,2023-03-26 04:01:44.335810
4428,2011-07-08,fall,2011,July,9,0,Fri,Working_day,Mist,0.76,0.7273,0.7,0.2985,30.0,211,241,2023-03-26 04:01:44.335810
4429,2011-07-08,fall,2011,July,10,0,Fri,Working_day,Mist,0.74,0.697,0.7,0.3582,30.0,108,138,2023-03-26 04:01:44.335810
4430,2011-07-08,fall,2011,July,11,0,Fri,Working_day,Mist,0.74,0.7121,0.74,0.2537,61.0,104,165,2023-03-26 04:01:44.335810
4431,2011-07-08,fall,2011,July,12,0,Fri,Working_day,Mist,0.76,0.7273,0.7,0.2836,49.0,164,213,2023-03-26 04:01:44.335810
4432,2011-07-08,fall,2011,July,13,0,Fri,Working_day,Mist,0.78,0.7576,0.66,0.2836,54.0,175,229,2023-03-26 04:01:44.335810
4433,2011-07-08,fall,2011,July,14,0,Fri,Working_day,Mist,0.8,0.7879,0.63,0.3582,53.0,163,216,2023-03-26 04:01:44.335810
4434,2011-07-08,fall,2011,July,15,0,Fri,Working_day,Mist,0.8,0.7879,0.63,0.3582,39.0,102,141,2023-03-26 04:01:44.335810
4435,2011-07-08,fall,2011,July,16,0,Fri,Working_day,Light Snow,0.68,0.6364,0.83,0.4478,27.0,105,132,2023-03-26 04:01:44.335810
4436,2011-07-08,fall,2011,July,17,0,Fri,Working_day,Light Snow,0.66,0.5909,0.89,0.4478,6.0,161,167,2023-03-26 04:01:44.335810
4437,2011-07-08,fall,2011,July,18,0,Fri,Working_day,Clear,0.66,0.6061,0.83,0.0896,35.0,281,316,2023-03-26 04:01:44.335810
4438,2011-07-08,fall,2011,July,19,0,Fri,Working_day,Clear,0.66,0.6061,0.83,0.0896,45.0,225,270,2023-03-26 04:01:44.335810
4439,2011-07-08,fall,2011,July,20,0,Fri,Working_day,Clear,0.66,0.6061,0.83,0.1642,30.0,220,250,2023-03-26 04:01:44.335810
4440,2011-07-08,fall,2011,July,21,0,Fri,Working_day,Mist,0.66,0.6061,0.83,0.2537,46.0,158,204,2023-03-26 04:01:44.335810
4441,2011-07-08,fall,2011,July,22,0,Fri,Working_day,Mist,0.66,0.6061,0.78,0.194,33.0,136,169,2023-03-26 04:01:44.335810
4442,2011-07-08,fall,2011,July,23,0,Fri,Working_day,Mist,0.66,0.6061,0.78,0.0896,40.0,111,151,2023-03-26 04:01:44.335810
4443,2011-07-09,fall,2011,July,0,0,Sat,Holyday,Mist,0.66,0.6061,0.83,0.1343,31.0,90,121,2023-03-26 04:01:44.335810
4444,2011-07-09,fall,2011,July,1,0,Sat,Holyday,Mist,0.64,0.5758,0.89,0.1045,5.0,48,53,2023-03-26 04:01:44.335810
4445,2011-07-09,fall,2011,July,2,0,Sat,Holyday,Clear,0.64,0.5758,0.89,0.1642,12.0,43,55,2023-03-26 04:01:44.335810
4446,2011-07-09,fall,2011,July,3,0,Sat,Holyday,Clear,0.64,0.5758,0.89,0.1343,7.0,23,30,2023-03-26 04:01:44.335810
4447,2011-07-09,fall,2011,July,4,0,Sat,Holyday,Clear,0.64,0.5758,0.83,0.2239,2.0,4,6,2023-03-26 04:01:44.335810
4448,2011-07-09,fall,2011,July,5,0,Sat,Holyday,Mist,0.62,0.5606,0.88,0.1642,4.0,11,15,2023-03-26 04:01:44.335810
4449,2011-07-09,fall,2011,July,6,0,Sat,Holyday,Mist,0.64,0.5758,0.83,0.194,11.0,27,38,2023-03-26 04:01:44.335810
4450,2011-07-09,fall,2011,July,7,0,Sat,Holyday,Clear,0.66,0.6061,0.78,0.194,21.0,50,71,2023-03-26 04:01:44.335810
4451,2011-07-09,fall,2011,July,8,0,Sat,Holyday,Clear,0.7,0.6515,0.7,0.2537,68.0,114,182,2023-03-26 04:01:44.335810
4452,2011-07-09,fall,2011,July,9,0,Sat,Holyday,Clear,0.74,0.6818,0.58,0.2836,77.0,170,247,2023-03-26 04:01:44.335810
4453,2011-07-09,fall,2011,July,10,0,Sat,Holyday,Clear,0.76,0.697,0.52,0.1642,87.0,177,264,2023-03-26 04:01:44.335810
4454,2011-07-09,fall,2011,July,11,0,Sat,Holyday,Clear,0.78,0.697,0.46,0.2985,101.0,189,290,2023-03-26 04:01:44.335810
4455,2011-07-09,fall,2011,July,12,0,Sat,Holyday,Clear,0.8,0.7273,0.46,0.2537,145.0,221,366,2023-03-26 04:01:44.335810
4456,2011-07-09,fall,2011,July,13,0,Sat,Holyday,Clear,0.82,0.7424,0.41,0.2239,167.0,249,416,2023-03-26 04:01:44.335810
4457,2011-07-09,fall,2011,July,14,0,Sat,Holyday,Clear,0.84,0.7424,0.36,0.1343,158.0,215,373,2023-03-26 04:01:44.335810
4458,2011-07-09,fall,2011,July,15,0,Sat,Holyday,Clear,0.84,0.7273,0.34,0.0896,182.0,220,402,2023-03-26 04:01:44.335810
4459,2011-07-09,fall,2011,July,16,0,Sat,Holyday,Clear,0.82,0.7273,0.38,0.0,171.0,245,416,2023-03-26 04:01:44.335810
4460,2011-07-09,fall,2011,July,17,0,Sat,Holyday,Clear,0.84,0.7273,0.32,0.0,160.0,241,401,2023-03-26 04:01:44.335810
4461,2011-07-09,fall,2011,July,18,0,Sat,Holyday,Clear,0.82,0.7273,0.36,0.1045,132.0,246,378,2023-03-26 04:01:44.335810
4462,2011-07-09,fall,2011,July,19,0,Sat,Holyday,Clear,0.76,0.697,0.55,0.1642,128.0,178,306,2023-03-26 04:01:44.335810
4463,2011-07-09,fall,2011,July,20,0,Sat,Holyday,Clear,0.76,0.7121,0.58,0.2239,129.0,185,314,2023-03-26 04:01:44.335810
4464,2011-07-09,fall,2011,July,21,0,Sat,Holyday,Clear,0.74,0.6818,0.58,0.1642,83.0,155,238,2023-03-26 04:01:44.335810
4465,2011-07-09,fall,2011,July,22,0,Sat,Holyday,Clear,0.72,0.6818,0.62,0.1642,60.0,154,214,2023-03-26 04:01:44.335810
4466,2011-07-09,fall,2011,July,23,0,Sat,Holyday,Clear,0.72,0.6667,0.58,0.194,47.0,93,140,2023-03-26 04:01:44.335810
4467,2011-07-10,fall,2011,July,0,0,Sun,Holyday,Clear,0.7,0.6515,0.61,0.1642,42.0,112,154,2023-03-26 04:01:44.335810
4468,2011-07-10,fall,2011,July,1,0,Sun,Holyday,Clear,0.7,0.6515,0.61,0.1343,19.0,94,113,2023-03-26 04:01:44.335810
4469,2011-07-10,fall,2011,July,2,0,Sun,Holyday,Clear,0.68,0.6364,0.69,0.0896,28.0,68,96,2023-03-26 04:01:44.335810
4470,2011-07-10,fall,2011,July,3,0,Sun,Holyday,Clear,0.66,0.6212,0.74,0.0896,6.0,19,25,2023-03-26 04:01:44.335810
4471,2011-07-10,fall,2011,July,4,0,Sun,Holyday,Clear,0.66,0.6212,0.69,0.0896,0.0,5,5,2023-03-26 04:01:44.335810
4472,2011-07-10,fall,2011,July,5,0,Sun,Holyday,Clear,0.66,0.6212,0.74,0.0,7.0,10,17,2023-03-26 04:01:44.335810
4473,2011-07-10,fall,2011,July,6,0,Sun,Holyday,Clear,0.64,0.5909,0.78,0.0896,8.0,17,25,2023-03-26 04:01:44.335810
4474,2011-07-10,fall,2011,July,7,0,Sun,Holyday,Clear,0.7,0.6515,0.7,0.0896,27.0,38,65,2023-03-26 04:01:44.335810
4475,2011-07-10,fall,2011,July,8,0,Sun,Holyday,Clear,0.72,0.6818,0.66,0.0,27.0,65,92,2023-03-26 04:01:44.335810
4476,2011-07-10,fall,2011,July,9,0,Sun,Holyday,Clear,0.74,0.697,0.66,0.0896,62.0,107,169,2023-03-26 04:01:44.335810
4477,2011-07-10,fall,2011,July,10,0,Sun,Holyday,Clear,0.76,0.697,0.55,0.1343,95.0,173,268,2023-03-26 04:01:44.335810
4478,2011-07-10,fall,2011,July,11,0,Sun,Holyday,Clear,0.78,0.7273,0.55,0.194,110.0,177,287,2023-03-26 04:01:44.335810
4479,2011-07-10,fall,2011,July,12,0,Sun,Holyday,Clear,0.82,0.7576,0.46,0.2836,133.0,244,377,2023-03-26 04:01:44.335810
4480,2011-07-10,fall,2011,July,13,0,Sun,Holyday,Clear,0.8,0.7273,0.46,0.2985,139.0,228,367,2023-03-26 04:01:44.335810
4481,2011-07-10,fall,2011,July,14,0,Sun,Holyday,Clear,0.82,0.7424,0.41,0.3284,122.0,227,349,2023-03-26 04:01:44.335810
4482,2011-07-10,fall,2011,July,15,0,Sun,Holyday,Clear,0.84,0.7424,0.39,0.2836,142.0,219,361,2023-03-26 04:01:44.335810
4483,2011-07-10,fall,2011,July,16,0,Sun,Holyday,Clear,0.84,0.7576,0.41,0.2836,128.0,244,372,2023-03-26 04:01:44.335810
4484,2011-07-10,fall,2011,July,17,0,Sun,Holyday,Clear,0.84,0.7424,0.36,0.2239,146.0,217,363,2023-03-26 04:01:44.335810
4485,2011-07-10,fall,2011,July,18,0,Sun,Holyday,Clear,0.82,0.7424,0.43,0.2836,141.0,222,363,2023-03-26 04:01:44.335810
4486,2011-07-10,fall,2011,July,19,0,Sun,Holyday,Clear,0.8,0.7424,0.49,0.3284,120.0,183,303,2023-03-26 04:01:44.335810
4487,2011-07-10,fall,2011,July,20,0,Sun,Holyday,Clear,0.76,0.697,0.55,0.194,101.0,167,268,2023-03-26 04:01:44.335810
4488,2011-07-10,fall,2011,July,21,0,Sun,Holyday,Clear,0.74,0.6818,0.62,0.2537,65.0,162,227,2023-03-26 04:01:44.335810
4489,2011-07-10,fall,2011,July,22,0,Sun,Holyday,Clear,0.74,0.697,0.66,0.2239,56.0,87,143,2023-03-26 04:01:44.335810
4490,2011-07-10,fall,2011,July,23,0,Sun,Holyday,Clear,0.72,0.6818,0.66,0.2537,19.0,53,72,2023-03-26 04:01:44.335810
4491,2011-07-11,fall,2011,July,0,0,Mon,Working_day,Clear,0.7,0.6515,0.65,0.194,10.0,25,35,2023-03-26 04:01:44.335810
4492,2011-07-11,fall,2011,July,1,0,Mon,Working_day,Clear,0.7,0.6515,0.61,0.2836,5.0,5,10,2023-03-26 04:01:44.335810
